Price,Location,Latitude,Longitude,Link,Title,Description,Square Meter Land,Square Meter Construction,Bathroom,Bedroom,Source
"['9,800,000']","Venta Casas CONTRY, Nuevo León",25.6351699,-100.2782412,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30799813&Plaza=2&colonia-inmueble=CONTRY&Imagenes=12&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 4 Recámaras 4baños 2Plantas 535 Metros Cuadrados de Construcción 622 Metros Cuadrados Terreno $9;800,000  81-1044-4747. CASA DE EXCELENTE ARQUITECTURA, FRENTE A PARQUE, VISTAS A LA SIERRA MADRE Y CERRO DE LA SILLA. Lo mejor: Recámara en planta baja y excelente para contar con una oficina/despacho/consultorio independiente. DOBLE COCHERA TECHADA CON LINDO JARDIN AL FRENTE. Aquí se delimitan muy bien los espacios sociales, familiares y de servicio. DEL RECIBIDOR PASAS AL ANTECOMEDOR, COCINA con SUPER ALACENA, LAVANDERIA CON SUS CLOSETS, CUARTO DE SERVICIO con baño completo. AL FRENTE DEL RECIBIDOR TENEMOS UN BAÑO COMPLETO, LA SALA COMEDOR CON ACCESO A TERRAZA Y JARDIN. ADICIONALMENTE EN PLANTA BAJA ESTA LA ESTANCIA DE DOBLE ALTURA, UNA BIBLIOTECA Y RECAMARA. La PLANTA ALTA CUENTA CON 3 AMPLIAS RECAMARAS con baño cada una, LA PRINCIPAL CON DOBLE CLOSET Y TERRAZA ESPECTACULAR CON VISTAS A NUESTRAS MONTAÑAS. Esta es la tuya ¡ 8180883956, 8110444747.",622m² de Terreno,535m² de Construcción,4 Baños,4 Recámaras,['avisosdeocasion']
"['6,950,000']","Venta Casas CONTRY, Nuevo León",25.6351699,-100.2782412,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30806846&Plaza=2&colonia-inmueble=CONTRY&Imagenes=10&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 6 Recámaras 4 1/2baños 1Planta 335 Metros Cuadrados de Construcción 401 Metros Cuadrados Terreno $6;950,000 . Casa central con 3 recámarás, la principal con baño vestidor y cuenta con 3 departamentos, excelente ubicación. EXCELENTE PARA INVERSION. Informes 811-599-76-33.",401m² de Terreno,335m² de Construcción,4.5 Baños,6 Recámaras,['avisosdeocasion']
"['10,000,000']","Venta Casas CONTRY, Nuevo León",25.637830947078733,-100.27719659080734,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30806272&Plaza=2&colonia-inmueble=CONTRY&Imagenes=24&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 5 Recámaras 6baños 2Plantas 593 Metros Cuadrados de Construcción 610 Metros Cuadrados Terreno $10;000,000  Excelente residencia ubicada en esquina muy comoda de tres niveles, con cochera para 6 autos con doble porton eléctrico, alberca, patio con palapa y asador, Jardines al frente, amplia recámara en planta baja con baño completo, cuarto de servicio con baño completo, lavandería, cocina, sala y comedor 81-1809-2115.",610m² de Terreno,593m² de Construcción,6 Baños,5 Recámaras,['avisosdeocasion']
"['7,500,000']","Venta Casas CONTRY, Nuevo León",25.6351699,-100.2782412,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30763883&Plaza=2&colonia-inmueble=CONTRY&Imagenes=16&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 4 Recámaras 4 1/2baños 1Planta 371 Metros Cuadrados de Construcción 620 Metros Cuadrados Terreno $7,500,000 Cuenta con cochera automatizada para tres autos, recibidor, sala comedor, ante comedor, cocina, 4 recámaras 2 con baño vestidor muy amplio uso exclusivo y 2 baño vestidor uso compartido, medio baño de visitas, cuarto de servicio con baño completo, pasillo, en parte posterior patio de servicio, cuarto de bodega y lavandería. Aceptamos y tramitamos créditos hipotecarios. Informes 81-1516-49-01, 81-8342-51-33, 81-1532-47-94.",620m² de Terreno,371m² de Construcción,4.5 Baños,4 Recámaras,['avisosdeocasion']
"['7,850,000']","Venta Casas CONTRY, Nuevo León",25.6351699,-100.2782412,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30807631&Plaza=2&colonia-inmueble=CONTRY&Imagenes=27&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 4 Recámaras 3 1/2baños 2Plantas 428 Metros Cuadrados de Construcción 400 Metros Cuadrados Terreno $7;850,000  CASA EN VENTA ZONA CONTRY LINDA ? SEGURA ? CONFORTABLE ¡Ubicación privilegiada! A unos pasos de Av. Garza Sada AMPLIA CASA CON DOS RECAMARAS EN PLANTA BAJA Y DOS EN PLANTA ALTA. PATIO CON PALAPA Y ASADOR COCHERA CERRADA CON PORTON ELECTRICO ¡EQUIPADA!",400m² de Terreno,428m² de Construcción,3.5 Baños,4 Recámaras,['avisosdeocasion']
"['9,500,000']","Venta Casas CONTRY, Nuevo León",25.6351699,-100.2782412,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30829384&Plaza=2&colonia-inmueble=CONTRY&Imagenes=18&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 4 Recámaras 4 1/2baños 2Plantas 585 Metros Cuadrados de Construcción 509 Metros Cuadrados Terreno $9;500,000  OPORTUNIDAD, HERMOSA RESIDENCIA SUPER BIEN UBICADA, RECEPCION, SALA, COMEDOR, AMPLIA COCINA EQUIPADA, CUARTO DE SERVICIO, CUARTO DE SPA, BODEGA SUPER AMPLIA, SOTANO CON CUARTO DE OFICINA, AMPLIO PATIO CON AREA SOCIAL TECHADA CON ASADOR Y ALBERCA MUY BONITA, VISTA AL CERRO DE LA SILLA, COCHERA TECHADA AUTOMATIZADA PARA DOS AUTOS, 5 CLIMAS MINISPLITS, ABANICOS DE TECHO EN TODAS LAS AREAS. 811-988-2171",509m² de Terreno,585m² de Construcción,4.5 Baños,4 Recámaras,['avisosdeocasion']
"['8,950,000']","Venta Casas CONTRY, Nuevo León",25.6351699,-100.2782412,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30835900&Plaza=2&colonia-inmueble=CONTRY&Imagenes=16&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 3 Recámaras 4 1/2baños 1Planta 351 Metros Cuadrados de Construcción 614 Metros Cuadrados Terreno $8;950,000  CONTRY 1er SECTOR 614  Metros Cuadrados de terreno y 330  Metros Cuadrados de construcción, 21 Metros de frente, 3 recámaras con baño y clóset, 4.5 baños, cocina con antecomedor, cuarto de servicio, lavandería, sala comedor, sala de tv, cochera para 5 autos(3 techados) 1 PLANTA, cuenta con un patio bastante amplio con cisterna, ventanas acústicas y térmicas en toda la casa LINEA EUROVENT PREMIUM SERIE 80 con doble cristal de 6mm y pisos de porcelanato 80 x 80, incluye 2 climas inverter de 2 ton, 1 clima inverter de 1.5 ton y 1 minisplit de 1 ton ahorradores, persianas, puerta doble de seguridad de 10 puntos, alarma en toda la casa. Esta ubicada entre Orion y Estrellas muy cerca de la Iglesia Corpus Christi, la Colonia esta rodeada de las avenidas Garza Sada, Revolución y Alfonso Reyes, muy cerca de colegios y centros comerciales CUENTA CON PREPARACION PARA ADAPTAR (INDEPENDIENTE) CONSULTORIO DENTAL, MEDICO U OFICINA. SE ACEPTAN CAMBIOS ZONA SUR Y CARRETERA NACIONAL 81-1476-5774.",614m² de Terreno,351m² de Construcción,4.5 Baños,3 Recámaras,['avisosdeocasion']
"['6,500,000']","Venta Casas CONTRY, Nuevo León",25.6351699,-100.2782412,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30817560&Plaza=2&colonia-inmueble=CONTRY&Imagenes=7&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY,"CONTRY 3 Recámaras 3 1/2baños 1Planta 350 Metros Cuadrados de Construcción 500 Metros Cuadrados Terreno $6;500,000  Casa en venta en zona Contry, área de recibidor, sala, comedor, cocina, cuarto de lavandería, cuarto de servicio, 3 cuartos con baño completo, oficina independiente, amplio patio, cochera techada para 4 autos. MD06332 LILY VEGA CEL-818095-4425 2317-60-61.",500m² de Terreno,350m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['8,500,000']","Venta Casas CONTRY, Nuevo León",25.6351887020478,-100.278171255603,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30819891&Plaza=2&colonia-inmueble=CONTRY 1er SECTOR&Imagenes=1&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY 1er SECTOR,"CONTRY 1er SECTOR 2 Recámaras 2baños 1Planta 246 Metros Cuadrados de Construcción 263 Metros Cuadrados Terreno $8,500,000 Propiedad para inversionistas, uso de suelo mixto: ( comercial habitacional y de servicios) ubicada en Eugenio G Sada y cometas. Inf. 81-22-07-30-89.",263m² de Terreno,246m² de Construcción,2 Baños,2 Recámaras,['avisosdeocasion']
"['24,500,000']","Venta Casas CONTRY, Nuevo León",25.6273817,-100.2642188,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30807928&Plaza=2&colonia-inmueble=CONTRY LA ESCONDIDA&Imagenes=44&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA ESCONDIDA,"CONTRY LA ESCONDIDA 4 Recámaras 6 1/2baños 2Plantas 1170 Metros Cuadrados de Construcción 1437 Metros Cuadrados Terreno $24;500,000 hermosa residencia en esquina de 40 metros x 35, en colonia privada con vigilancia y control de acceso 24/7, a una cuadra del parque principal, recientemente remodelada al 100%, con todo para estrenar, se remodelo sistema eléctrico, tuberías agua, gas, drenaje, pisos, carpintería, ventanas, baños, cocina, exteriores e interiores, todo de excelente calidad, 4 recámaras con baño vestidor cada una, bar, sala de juegos, sala de cine, gimnasio, bodega de gran tamaño, cochera techada para 6 autos, espacio para 10 mas sin techar, grandes jardines, alberca, palapa con asador, cocina totalmente equipada con cubierta en cuarto y family roon, espectaculares vistas, muy amplios espacios, excelente opción para inversión. 818-362-55-13, 8112-25-52-92.",1437m² de Terreno,1170m² de Construcción,6.5 Baños,4 Recámaras,['avisosdeocasion']
"['24,900,000']","Venta Casas CONTRY, Nuevo León",Null,Null,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30850401&Plaza=2&colonia-inmueble=CONTRY LA ESCONDIDA&Imagenes=27&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA ESCONDIDA,"CONTRY LA ESCONDIDA 4 Recámaras 6 1/2baños 2Plantas 1170 Metros Cuadrados de Construcción 1437 Metros Cuadrados Terreno $24;900,000  Fraccionamiento privado, vigilancia 24/7, family room, cuarto de juegos, sala de cine, vigilancia, amplias terrazas con excelentes vistas, jardín, alberca, palapa, cochera techada para 5 autos y otra para 4 autos sin techar, acabados de lujo. 811-166-6519, 811-382-1688,",1437m² de Terreno,1170m² de Construcción,6.5 Baños,4 Recámaras,['avisosdeocasion']
"['6,950,000']","Venta Casas CONTRY, Nuevo León",25.6249347364107,-100.267546984375,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30842505&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=20&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 4 Recámaras 4 1/2baños 2Plantas 308 Metros Cuadrados de Construcción 337 Metros Cuadrados Terreno $6,950,000  Casa excelente ubicación en uno de los lugares de mayor tradición al sur de la ciudad, con excelentes accesos e inmejorables vistas, consta de dos plantas, estacionamiento para tres autos, 4 recámaras cada una con su baño, espacio doble altura en el área de sala /comedor, cocina y cuarto de servicio, patio con asador y bella terraza. id:101734 Oficina 818-378-6238 Oralia Mireles Martinez CEL. 812-001-5456",337m² de Terreno,308m² de Construcción,4.5 Baños,4 Recámaras,['avisosdeocasion']
"['7,990,000']","Venta Casas CONTRY, Nuevo León",25.6249347364107,-100.267546984375,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30840854&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=5&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 4 Recámaras 4baños 2Plantas 465 Metros Cuadrados de Construcción 320 Metros Cuadrados Terreno $7;990,000  Casa (Contry La Silla 5o Sector) T 320 Metros Cuadrados C 465 Metros Cuadrados Cochera doble c/portón eléctrico, jardín al frente. PB-Recibidor, cocina amplia, sala, comedor, un cuarto c/baño completo, lavandería y cuarto de servicio. PA-Recámara principal y 2 secundarias c/baño vestidor c/u, estancia familiar muy amplia. Mini splits en todas las áreas. Patio amplio c/asador techado (puro piso). Calle termina en Parque!SM INMUEBLES",320m² de Terreno,465m² de Construcción,4 Baños,4 Recámaras,['avisosdeocasion']
"['9,100,000']","Venta Casas CONTRY, Nuevo León",25.6249347364107,-100.267546984375,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30814675&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=20&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 3 Recámaras 3 1/2baños 2Plantas 380 Metros Cuadrados de Construcción 368 Metros Cuadrados Terreno $9;100,000 Excelente residencia ubicada en esquina y frente a parque, remodelada totalmente, con cochera para dos autos con reja eléctrica, opción tercer auto sin techar.Area de recibidor, sala y comedor con ventanales y vista al jardín, baño de visitas, cocina con área de antecomedor y cuarto de alacena. lavandería amplia, cuarto de servicio y patio de tendido.Estancia de televisión, recámara principal con baño vestidor muy amplios, dos recámaras secundarias, cada una con baño vestidor con muy buena amplitud e iluminación natural. Preciosa vista hacia el cerro de la silla.inf. 81-8478-6163, 811-080-4304, liga: https://",368m² de Terreno,380m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['6,450,000']","Venta Casas CONTRY, Nuevo León",25.6249347364107,-100.267546984375,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30816084&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=5&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 3 Recámaras 3 1/2baños 2Plantas 325 Metros Cuadrados de Construcción 280 Metros Cuadrados Terreno $6;450,000  en excelente ubicación, cerca de avenidas principales y centros comerciales. Previa cita 81-2503-60-95, LUX BR.",280m² de Terreno,325m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['15,500,000']","Venta Casas CONTRY, Nuevo León",25.6249347364107,-100.267546984375,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30825124&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=5&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 4 Recámaras 4baños 2Plantas 900 Metros Cuadrados de Construcción 700 Metros Cuadrados Terreno $15;500,000  Casa en venta en Contry la Silla muy cerca de iglesia cristo de la montaña, ideal para actualizar, 4 recámaras cada una con baño/vestidor, amplios espacios en áreas sociales. MD04467 MARICARMEN MORALES CEL-818362-5313 2317-60-61.",700m² de Terreno,900m² de Construcción,4 Baños,4 Recámaras,['avisosdeocasion']
"['13,000,000']","Venta Casas CONTRY, Nuevo León",25.6249347364107,-100.267546984375,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30835926&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=29&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 5 Recámaras 4 1/2baños 2Plantas 650 Metros Cuadrados de Construcción 340 Metros Cuadrados Terreno $13;000,000  hermosa casa en venta, completamente remodelada, 2 plantas, 2 salas, 2 comedores, 2 chimeneas, cocina cubierta de granito, cochera para 3 autos, 5 recámaras 3 de ellas con baño y walkin clóstet, una de ellas en planta baja, estancia, muy amplia, equipada con climas inverter, plafones, lavabos de granito. Informes 811-939-44-71.",340m² de Terreno,650m² de Construcción,4.5 Baños,5 Recámaras,['avisosdeocasion']
"['11,900,000']","Venta Casas CONTRY, Nuevo León",25.64394437359353,-100.26448583041403,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30837212&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=17&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 4 Recámaras 4baños 2Plantas 465 Metros Cuadrados de Construcción 351 Metros Cuadrados Terreno $11;900,000  Hermosa casa recién remodelada en excelente ubicación con 4 recámaras con sus baños completos, estudio/ biblioteca con baño,areas grandes de antecomedor, alacena, cuarto de servicio para 2 personas. Amplias escaleras con barandal de vidrio. 6 minisplits. Opciones de financiamiento disponibles. 81-1414-4509. Porton electrico. 5 baños. Citas al 8114144509 o al 8183960170",351m² de Terreno,465m² de Construcción,4 Baños,4 Recámaras,['avisosdeocasion']
"['6,800,000']","Venta Casas CONTRY, Nuevo León",25.6249347364107,-100.267546984375,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30825540&Plaza=2&colonia-inmueble=CONTRY LA SILLA&Imagenes=7&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA,"CONTRY LA SILLA 3 Recámaras 2 1/2baños 2Plantas 290 Metros Cuadrados de Construcción 410 Metros Cuadrados Terreno $6,800,000 Hermosa Casa En Venta, Contry La Silla 1er Sector Con 410  Metros Cuadrados De Terreno Y 290  Metros Cuadrados De Construcción. Cuenta Con 3 Recamaras, 2 Y 1/2 Baño, 2 Plantas, Sala Doble Altura, Cocina Muy Amplia, Cuarto De Servicio Cochera Para 5 Autos Con Porton eléctrico, Patio Muy Amplio, La Casa Cuenta Con Alarma De Seguridad. Cerca De La Iglesia Cristo De La Montaña, Centros Comerciales, Negocios Y Escuelas. Contamos con más opciones para ti, visita nuestra pagina 9ycapital.mx Informes: 81-1360-33-26, WhatsApp 811-708-42-77. ID 1145.",410m² de Terreno,290m² de Construcción,2.5 Baños,3 Recámaras,['avisosdeocasion']
"['9,800,000']","Venta Casas CONTRY, Nuevo León",25.6338040979575,-100.267733825781,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30823876&Plaza=2&colonia-inmueble=CONTRY LA SILLA 5&Imagenes=18&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: CONTRY LA SILLA 5,"CONTRY LA SILLA 5 3 Recámaras 4baños 3Plantas 452 Metros Cuadrados de Construcción 330 Metros Cuadrados Terreno $9;800,000  81-8063-5092.",330m² de Terreno,452m² de Construcción,4 Baños,3 Recámaras,['avisosdeocasion']
